sub_id,name,lat,lon,Pd,state,ba
37877,LAS VEGAS 14,36.0558,-115.31,41.38,NV,NEVP
37878,LAS VEGAS 15,36.0695,-115.362,84.61,NV,NEVP
37879,LAS VEGAS 16,36.1784,-115.215,83.12,NV,NEVP
37880,LAS VEGAS 17,36.1191,-115.195,74.67,NV,NEVP
37881,LAS VEGAS 18,36.0983,-115.305,74.67,NV,NEVP
37882,LAS VEGAS 19,36.0679,-115.257,69.56,NV,NEVP
37883,LAS VEGAS 20,36.2054,-115.237,53.5,NV,NEVP
37884,LAS VEGAS 21,36.1294,-115.351,53.5,NV,NEVP
37885,LAS VEGAS 22,36.0569,-115.286,71.4,NV,NEVP
37886,LAS VEGAS 23,36.3525,-115.339,64.61,NV,NEVP
37887,LAS VEGAS 24,36.2543,-115.339,64.61,NV,NEVP
37888,LAS VEGAS 25,36.2518,-115.168,49.52,NV,NEVP
37889,LAS VEGAS 26,36.1946,-115.315,49.52,NV,NEVP
37890,LAS VEGAS 27,36.216,-115.185,67.31,NV,NEVP
37891,LAS VEGAS 28,36.1694,-115.287,105.18,NV,NEVP
37892,LAS VEGAS 29,36.1852,-115.18,105.18,NV,NEVP
37893,LAS VEGAS 30,36.0268,-115.215,57.95,NV,NEVP
37894,LAS VEGAS 31,36.0658,-115.147,75.78,NV,NEVP
37895,LAS VEGAS 32,36.17,-115.135,75.78,NV,NEVP
37896,LAS VEGAS 33,36.1191,-115.228,45.72,NV,NEVP
37897,LAS VEGAS 34,35.9661,-115.209,45.72,NV,NEVP
37898,LAS VEGAS 35,36.2519,-115.301,54.42,NV,NEVP
37899,LAS VEGAS 36,36.1115,-115.206,54.42,NV,NEVP
37900,LAS VEGAS 37,35.9712,-115.262,37.72,NV,NEVP
37901,LAS VEGAS 38,35.9287,-115.201,38.17,NV,NEVP
37902,LAS VEGAS 39,36.0682,-115.16,53.64,NV,NEVP
37903,LAS VEGAS 40,36.1339,-115.099,53.64,NV,NEVP
37904,HENDERSON 1,35.9575,-115.164,42.78,NV,NEVP
37905,NORTH LAS VEGAS 1,36.3461,-115.202,65.51,NV,NEVP
37906,NORTH LAS VEGAS 2,36.3205,-115.184,60.45,NV,NEVP
37907,NORTH LAS VEGAS 3,36.2834,-115.238,60.45,NV,NEVP
37908,NORTH LAS VEGAS 4,36.3338,-115.192,90.88,NV,NEVP
37909,NORTH LAS VEGAS 5,36.1976,-115.234,90.88,NV,NEVP
37910,LAS VEGAS 41,36.0803,-115.196,23.31,NV,NEVP
37911,LAS VEGAS 42,36.1045,-115.202,38.64,NV,NEVP
37912,LAS VEGAS 43,36.209,-115.119,38.64,NV,NEVP
37913,LAS VEGAS 44,35.9271,-115.168,54.01,NV,NEVP
37914,LAS VEGAS 45,35.9979,-115.12,54.01,NV,NEVP
37915,LAS VEGAS 46,35.9556,-115.075,84.45,NV,NEVP
37916,LAS VEGAS 47,36.0064,-115.053,84.45,NV,NEVP
37917,LAS VEGAS 48,36.1271,-115.124,74.17,NV,NEVP
37918,LAS VEGAS 49,36.0725,-115.18,74.17,NV,NEVP
37919,LAS VEGAS 50,36.153,-115.198,69.91,NV,NEVP
37920,NORTH LAS VEGAS 6,36.2653,-115.111,83.46,NV,NEVP
37921,NORTH LAS VEGAS 7,36.1227,-115.082,80.89,NV,NEVP
37922,LAS VEGAS 51,36.2156,-115.077,69.08,NV,NEVP
37923,LAS VEGAS 52,36.1019,-115.062,69.08,NV,NEVP
37924,LAS VEGAS 53,36.0574,-115.083,59.86,NV,NEVP
37925,LAS VEGAS 54,36.1088,-115.198,59.86,NV,NEVP
37926,NORTH LAS VEGAS 8,36.2685,-115.03,14.18,NV,NEVP
37927,NORTH LAS VEGAS 9,36.3575,-115.119,44.66,NV,NEVP
37928,NORTH LAS VEGAS 10,36.3149,-115.07,44.66,NV,NEVP
37929,LAS VEGAS 55,35.9946,-115.044,69.93,NV,NEVP
37930,LAS VEGAS 56,36.2197,-115.005,96.14,NV,NEVP
37931,LAS VEGAS 57,36.0498,-115.062,96.14,NV,NEVP
37932,HENDERSON 2,35.9513,-115.158,70.64,NV,NEVP
37933,HENDERSON 3,35.9451,-115.016,70.64,NV,NEVP
37934,HENDERSON 4,36.0573,-115.106,55.38,NV,NEVP
37935,HENDERSON 5,36.1459,-114.985,55.38,NV,NEVP
37936,HENDERSON 6,35.9877,-115.151,70.82,NV,NEVP
37937,HENDERSON 7,36.0454,-115.047,70.82,NV,NEVP
37938,LAS VEGAS 58,36.1495,-114.963,106.49,NV,NEVP
37939,LAS VEGAS 59,36.2656,-115.062,106.49,NV,NEVP
37940,HENDERSON 8,36.0511,-115.002,43.63,NV,NEVP
37941,HENDERSON 9,35.9252,-114.995,43.63,NV,NEVP
37942,LAS VEGAS 60,36.2701,-115.091,88.19,NV,NEVP
37943,LAS VEGAS 61,36.2731,-115.099,88.19,NV,NEVP
37944,LAS VEGAS 62,36.1294,-114.953,68.58,NV,NEVP
37945,LAS VEGAS 63,36.1152,-115.131,68.58,NV,NEVP
37946,LAS VEGAS 64,36.0774,-115.0,50.6,NV,NEVP
37947,LAS VEGAS 65,36.1624,-114.994,50.6,NV,NEVP
37948,LAS VEGAS 66,36.0931,-114.911,41.69,NV,NEVP
37949,LAS VEGAS 67,36.09,-115.055,41.69,NV,NEVP
37950,HENDERSON 10,36.1397,-114.997,58.65,NV,NEVP
37951,HENDERSON 11,35.9457,-114.989,47.82,NV,NEVP
37952,HENDERSON 12,36.0149,-115.011,47.82,NV,NEVP
37953,HENDERSON 13,36.0687,-115.007,58.49,NV,NEVP
37954,HENDERSON 14,36.0036,-114.941,58.49,NV,NEVP
37955,MOAPA 1,36.6178,-114.895,4.2,NV,NEVP
37956,WELLS,41.0379,-114.772,7.1,NV,NEVP
37957,BOULDER CITY 1,36.0664,-114.871,45.2,NV,NEVP
37958,JACKPOT,41.8837,-114.813,3.81,NV,NEVP
37959,ELY 1,39.5735,-114.713,29.16,NV,NEVP
37960,LAUGHLIN,35.1842,-114.62,22.64,NV,NEVP
37961,OVERTON,36.3154,-114.548,11.16,NV,NEVP
37962,CALIENTE,37.2614,-114.575,4.52,NV,NEVP
37963,PIOCHE,38.1595,-114.532,5.72,NV,NEVP
37964,LOGANDALE,36.5501,-114.545,10.81,NV,NEVP
37965,PANACA,37.663,-114.262,3.03,NV,NEVP
37966,WEST WENDOVER,40.9177,-114.238,13.46,NV,NEVP
37967,MESQUITE 1,36.8253,-114.12,49.88,NV,NEVP
37968,RENO 20,39.3887,-119.749,0.0,NV,NEVP
37969,WINNEMUCCA 2,40.9961,-118.141,0.0,NV,NEVP
37970,RENO 21,39.3732,-119.765,0.0,NV,NEVP
37971,BOULDER CITY 2,35.7881,-114.993,0.0,NV,NEVP
37972,FALLON 2,39.2944,-118.573,0.85,NV,NEVP
37973,SPARKS 8,39.5603,-119.511,3.35,NV,NEVP
37974,SEARCHLIGHT,35.4797,-114.936,2.93,NV,NEVP
37975,FALLON 3,39.796,-119.01,1.02,NV,NEVP
37976,TUSCARORA,41.4828,-116.151,0.61,NV,NEVP
37977,LAS VEGAS 68,36.23,-114.87,0.0,NV,NEVP
37978,LAS VEGAS 69,36.4306,-114.902,0.0,NV,NEVP
37979,BATTLE MOUNTAIN 2,40.7461,-116.53,0.0,NV,NEVP
37980,FALLON 4,39.9663,-117.856,0.0,NV,NEVP
37981,FALLON 5,39.754,-118.953,0.0,NV,NEVP
37982,RENO 22,39.3908,-119.755,0.0,NV,NEVP
37983,VALMY,40.8813,-117.152,1.19,NV,NEVP
37984,CRESCENT VALLEY,40.5547,-116.618,1.45,NV,NEVP
37985,HENDERSON 15,36.0417,-115.012,0.0,NV,NEVP
37986,BOULDER CITY 3,35.7814,-114.993,0.0,NV,NEVP
37987,LAS VEGAS 70,36.3432,-114.921,0.0,NV,NEVP
37988,FALLON 6,39.5475,-118.556,0.0,NV,NEVP
37989,BOULDER CITY 4,35.7889,-114.994,0.0,NV,NEVP
37990,MOAPA 2,36.6573,-114.633,0.0,NV,NEVP
37991,LAS VEGAS 71,36.2253,-114.878,0.0,NV,NEVP
37992,BUNKERVILLE 1,35.8719,-114.928,0.0,NV,NEVP
37993,IMLAY,40.1808,-117.474,0.0,NV,NEVP
37994,AUSTIN,39.5911,-116.912,0.0,NV,NEVP
37995,BOULDER CITY 5,35.7998,-114.982,0.0,NV,NEVP
37996,LAS VEGAS 72,36.3837,-114.922,0.0,NV,NEVP
37997,LAS VEGAS 73,36.1375,-115.034,0.0,NV,NEVP
37998,LUNING,38.8367,-118.324,0.0,NV,NEVP
37999,ELY 2,39.1042,-114.492,0.0,NV,NEVP
38000,SPARKS 9,39.5625,-119.525,0.0,NV,NEVP
38001,RENO 23,39.37,-119.767,0.0,NV,NEVP
38002,LAS VEGAS 74,36.0875,-115.051,0.0,NV,NEVP
38003,LAS VEGAS 75,36.4078,-114.961,0.0,NV,NEVP
38004,LAS VEGAS 76,36.39,-114.97,0.0,NV,NEVP
38005,FERNLEY 2,39.5858,-119.073,0.0,NV,NEVP
38006,LAS VEGAS 77,36.3906,-114.964,0.0,NV,NEVP
38007,SPARKS 10,39.5572,-119.518,0.0,NV,NEVP
38008,NORTH LAS VEGAS 11,36.2319,-115.122,0.0,NV,NEVP
38009,BOULDER CITY 6,35.7864,-114.963,0.0,NV,NEVP
38010,GERLACH,40.3806,-119.4,0.0,NV,NEVP
38011,LAS VEGAS 78,36.416,-114.961,0.0,NV,NEVP
38012,RENO 24,39.3951,-119.747,0.0,NV,NEVP
38013,BUNKERVILLE 2,36.0155,-114.738,0.0,NV,NEVP
38014,YERINGTON 2,39.1281,-119.132,0.0,NV,NEVP
38015,SAN LUIS 1,32.4567,-114.689,38.28,AZ,Arizona
38016,SAN LUIS 2,32.5779,-114.704,40.38,AZ,Arizona
38017,SOMERTON,32.605,-114.666,63.64,AZ,Arizona
38018,YUMA 1,32.6839,-114.616,112.36,AZ,Arizona
38019,YUMA 2,32.7326,-114.672,112.36,AZ,Arizona
38020,FORT MOHAVE,34.9171,-114.535,41.92,AZ,WALC
38021,BULLHEAD CITY 1,35.0718,-114.464,50.07,AZ,WALC
38022,BULLHEAD CITY 2,35.1043,-114.602,50.07,AZ,WALC
38023,MOHAVE VALLEY 1,34.986,-114.581,20.72,AZ,WALC
38024,EHRENBERG,33.5377,-114.428,5.22,AZ,Arizona
38025,BULLHEAD CITY 3,35.2434,-114.546,21.49,AZ,WALC
38026,YUMA 3,32.742,-114.472,61.29,AZ,Arizona
38027,TOPOCK,34.7819,-114.33,6.31,AZ,WALC
38028,DOLAN SPRINGS,35.5803,-114.434,8.81,AZ,WALC
38029,LAKE HAVASU CITY 1,34.5776,-114.363,47.41,AZ,WALC
38030,GOLDEN VALLEY 1,35.2648,-114.359,36.31,AZ,WALC
38031,LAKE HAVASU CITY 2,34.588,-114.265,48.73,AZ,WALC
38032,PARKER 1,34.0169,-114.251,27.44,AZ,Arizona
38033,WELLTON,32.6905,-114.078,17.15,AZ,Arizona
38034,QUARTZSITE,33.7255,-114.164,14.53,AZ,Arizona
38035,YUMA 4,33.0558,-114.105,69.84,AZ,Arizona
38036,YUMA 5,33.0592,-114.06,69.84,AZ,Arizona
38037,LAKE HAVASU CITY 3,34.3739,-114.106,74.03,AZ,WALC
38038,MEADVIEW,35.905,-114.071,4.1,AZ,WALC
38039,KINGMAN 1,35.3941,-114.021,39.71,AZ,WALC
38040,KINGMAN 2,35.3797,-114.07,39.71,AZ,WALC
38041,BOUSE,33.993,-113.963,3.64,AZ,Arizona
38042,SALOME,33.6878,-113.624,8.36,AZ,Arizona
38043,KINGMAN 3,35.0805,-113.673,72.87,AZ,WALC
38044,PEACH SPRINGS,35.5887,-113.58,5.37,AZ,WALC
38045,LITTLEFIELD,36.2669,-113.466,13.26,AZ,WALC
38046,AGUILA,33.9827,-113.294,5.87,AZ,Arizona
38047,BAGDAD 1,34.4377,-113.004,8.65,AZ,Arizona
38048,TONOPAH 2,33.3457,-113.053,19.93,AZ,Arizona
38049,SELIGMAN,35.3467,-112.948,3.8,AZ,Arizona
38050,COLORADO CITY,36.9612,-113.093,18.25,AZ,WALC
38051,PRESCOTT 1,34.765,-112.895,54.3,AZ,Arizona
38052,CONGRESS,34.0916,-112.999,6.44,AZ,Arizona
38053,WICKENBURG,33.94,-112.877,25.86,AZ,Arizona
38054,FREDONIA,36.7665,-112.836,6.63,AZ,WALC
38055,GILA BEND 1,33.0065,-112.783,8.38,AZ,Arizona
38056,BUCKEYE 1,33.5298,-112.724,36.49,AZ,Arizona
38057,AJO,32.1788,-112.625,13.42,AZ,Arizona
38058,ASH FORK,35.2754,-112.565,5.65,AZ,Arizona
38059,KIRKLAND 6,34.2662,-112.687,4.91,AZ,Arizona
38060,WITTMANN,33.7706,-112.522,24.83,AZ,Arizona
38061,BUCKEYE 2,33.2216,-112.535,77.56,AZ,Arizona
38062,BUCKEYE 3,33.2906,-112.498,78.15,AZ,Arizona
38063,PAULDEN,35.0395,-112.545,14.96,AZ,Arizona
38064,WADDELL,33.5746,-112.393,26.23,AZ,Arizona
38065,SURPRISE 1,33.6427,-112.443,28.72,AZ,Arizona
38066,PRESCOTT 2,34.4511,-112.35,51.25,AZ,Arizona
38067,SURPRISE 2,33.6011,-112.357,70.47,AZ,Arizona
38068,PRESCOTT 3,34.6071,-112.444,62.65,AZ,Arizona
38069,LITCHFIELD PARK 1,33.4971,-112.471,43.85,AZ,Arizona
38070,LITCHFIELD PARK 2,33.607,-112.426,39.39,AZ,Arizona
38071,GOODYEAR 1,33.3403,-112.364,61.67,AZ,Arizona
38072,GOODYEAR 2,33.2883,-112.324,61.67,AZ,Arizona
38073,CHINO VALLEY 1,34.7375,-112.375,47.47,AZ,Arizona
38074,GOODYEAR 3,33.4306,-112.31,38.88,AZ,Arizona
38075,GOODYEAR 4,33.4749,-112.46,38.88,AZ,Arizona
38076,SURPRISE 3,33.5724,-112.449,70.72,AZ,Arizona
38077,SURPRISE 4,33.6131,-112.34,70.72,AZ,Arizona
38078,SURPRISE 5,33.529,-112.415,59.6,AZ,Arizona
38079,SURPRISE 6,33.6076,-112.275,59.6,AZ,Arizona
38080,SUN CITY WEST 1,33.6732,-112.313,41.55,AZ,Arizona
38081,SUN CITY WEST 2,33.6222,-112.355,41.55,AZ,Arizona
38082,EL MIRAGE 1,33.6796,-112.273,47.68,AZ,Arizona
38083,EL MIRAGE 2,33.6392,-112.342,47.68,AZ,Arizona
38084,AVONDALE 1,33.4334,-112.376,59.26,AZ,Arizona
38085,AVONDALE 2,33.3963,-112.257,59.26,AZ,Arizona
38086,GLENDALE 9,33.5392,-112.273,27.69,AZ,Arizona
38087,AVONDALE 3,33.3881,-112.287,52.96,AZ,Arizona
38088,AVONDALE 4,33.5572,-112.252,52.96,AZ,Arizona
38089,PRESCOTT VALLEY 1,34.7197,-112.222,51.6,AZ,Arizona
38090,PRESCOTT VALLEY 2,34.6407,-112.338,51.6,AZ,Arizona
38091,YOUNGTOWN,33.5712,-112.295,18.47,AZ,Arizona
38092,SUN CITY 5,33.6136,-112.295,52.07,AZ,Arizona
38093,SUN CITY 6,33.6472,-112.363,41.68,AZ,Arizona
38094,SUN CITY 7,33.6244,-112.328,41.68,AZ,Arizona
38095,TOLLESON 1,33.435,-112.229,46.52,AZ,Arizona
38096,TOLLESON 2,33.4017,-112.241,46.52,AZ,Arizona
38097,PRESCOTT VALLEY 3,34.7342,-112.257,21.7,AZ,Arizona
38098,PHOENIX 2,33.464,-112.348,67.16,AZ,Arizona
38099,PHOENIX 3,33.5287,-112.28,67.16,AZ,Arizona
38100,GLENDALE 10,33.5879,-112.189,32.47,AZ,Arizona
38101,PEORIA 1,33.6525,-112.232,60.68,AZ,Arizona
38102,PEORIA 2,33.6839,-112.195,60.68,AZ,Arizona
38103,PEORIA 3,33.7358,-112.224,55.77,AZ,Arizona
38104,PEORIA 4,33.8047,-112.329,55.77,AZ,Arizona
38105,PEORIA 5,33.5405,-112.146,84.31,AZ,Arizona
38106,PEORIA 6,33.6576,-112.288,84.31,AZ,Arizona
38107,PEORIA 7,33.6375,-112.265,72.75,AZ,Arizona
38108,GLENDALE 11,33.4626,-112.201,45.47,AZ,Arizona
38109,GLENDALE 12,33.4388,-112.17,45.47,AZ,Arizona
38110,PHOENIX 4,33.3944,-112.214,79.56,AZ,Arizona
38111,PHOENIX 5,33.4989,-112.158,79.56,AZ,Arizona
38112,PHOENIX 6,33.4221,-112.17,45.84,AZ,Arizona
38113,PHOENIX 7,33.4295,-112.261,45.84,AZ,Arizona
38114,PHOENIX 8,33.5576,-112.287,71.23,AZ,Arizona
38115,PHOENIX 9,33.5572,-112.24,71.23,AZ,Arizona
38116,GLENDALE 13,33.6352,-112.194,95.81,AZ,Arizona
38117,GLENDALE 14,33.7222,-112.143,95.81,AZ,Arizona
38118,GLENDALE 15,33.6473,-112.134,38.82,AZ,Arizona
38119,GLENDALE 16,33.526,-112.178,38.82,AZ,Arizona
38120,GLENDALE 17,33.5901,-112.158,55.36,AZ,Arizona
38121,GLENDALE 18,33.5812,-112.196,55.36,AZ,Arizona
38122,GLENDALE 19,33.5665,-112.169,90.24,AZ,Arizona
38123,GLENDALE 20,33.511,-112.216,90.24,AZ,Arizona
38124,GLENDALE 21,33.6046,-112.259,72.57,AZ,Arizona
38125,PHOENIX 10,33.5285,-112.199,45.74,AZ,Arizona
38126,PHOENIX 11,33.4291,-112.103,45.74,AZ,Arizona
38127,LAVEEN 1,33.3164,-112.138,53.38,AZ,Arizona
38128,LAVEEN 2,33.1467,-112.071,53.38,AZ,Arizona
38129,GLENDALE 22,33.6928,-112.082,57.02,AZ,Arizona
38130,PHOENIX 12,33.7661,-112.155,54.31,AZ,Arizona
38131,MARICOPA 2,32.9936,-112.208,53.94,AZ,Arizona
38132,PHOENIX 13,33.5034,-112.062,37.56,AZ,Arizona
38133,PHOENIX 14,33.5077,-112.226,37.56,AZ,Arizona
38134,PHOENIX 15,33.5283,-112.205,60.56,AZ,Arizona
38135,PHOENIX 16,33.6493,-112.135,60.56,AZ,Arizona
38136,PHOENIX 17,33.667,-112.095,42.72,AZ,Arizona
38137,PHOENIX 18,33.6521,-112.075,42.72,AZ,Arizona
38138,PHOENIX 19,33.4015,-112.16,78.78,AZ,Arizona
38139,PHOENIX 20,33.3774,-112.196,78.78,AZ,Arizona
38140,NEW RIVER,33.8677,-112.126,23.12,AZ,Arizona
38141,WILLIAMS 2,35.3844,-112.033,21.7,AZ,Arizona
38142,PHOENIX 21,33.5114,-112.047,75.05,AZ,Arizona
38143,PHOENIX 22,33.4392,-112.087,58.31,AZ,Arizona
38144,CLARKDALE,34.8017,-112.196,13.93,AZ,Arizona
38145,PHOENIX 23,33.8636,-112.05,60.74,AZ,Arizona
38146,PHOENIX 24,33.7407,-112.12,60.74,AZ,Arizona
38147,PHOENIX 25,33.3923,-112.026,82.42,AZ,Arizona
38148,PHOENIX 26,33.4008,-112.14,82.42,AZ,Arizona
38149,PHOENIX 27,33.6547,-112.183,64.85,AZ,Arizona
38150,PHOENIX 28,33.5712,-112.144,64.85,AZ,Arizona
38151,DEWEY,34.4912,-112.141,30.11,AZ,Arizona
38152,PHOENIX 29,33.3626,-112.11,21.71,AZ,Arizona
38153,PHOENIX 30,33.5005,-112.008,56.47,AZ,Arizona
38154,PHOENIX 31,33.4172,-112.034,56.47,AZ,Arizona
38155,PHOENIX 32,33.6231,-112.125,46.91,AZ,Arizona
38156,PHOENIX 33,33.6204,-112.136,46.91,AZ,Arizona
38157,PHOENIX 34,33.5203,-111.995,56.61,AZ,Arizona
38158,PHOENIX 35,33.4958,-112.018,56.61,AZ,Arizona
38159,PHOENIX 36,33.6727,-112.015,55.71,AZ,Arizona
38160,PHOENIX 37,33.6632,-112.13,55.71,AZ,Arizona
38161,PHOENIX 38,33.4745,-112.03,42.12,AZ,Arizona
38162,PHOENIX 39,33.7496,-111.991,52.55,AZ,Arizona
38163,PHOENIX 40,33.4261,-112.154,57.94,AZ,Arizona
38164,MAYER,34.3155,-112.162,17.73,AZ,Arizona
38165,PHOENIX 41,33.5169,-112.086,28.11,AZ,Arizona
38166,PHOENIX 42,33.5273,-112.023,14.89,AZ,Arizona
38167,PHOENIX 43,33.5475,-112.012,74.35,AZ,Arizona
38168,PHOENIX 44,33.2215,-112.157,50.17,AZ,Arizona
38169,PHOENIX 45,33.3139,-111.981,50.17,AZ,Arizona
38170,PHOENIX 46,33.607,-112.095,49.27,AZ,Arizona
38171,PHOENIX 47,33.5216,-111.979,49.27,AZ,Arizona
38172,PHOENIX 48,33.5015,-112.002,38.61,AZ,Arizona
38173,PHOENIX 49,33.374,-111.98,38.61,AZ,Arizona
38174,PHOENIX 50,33.6798,-112.076,69.59,AZ,Arizona
38175,PHOENIX 51,33.6375,-112.043,69.59,AZ,Arizona
38176,BLACK CANYON CITY,34.0833,-111.965,8.66,AZ,Arizona
38177,PHOENIX 52,33.4222,-112.027,61.44,AZ,Arizona
38178,PHOENIX 53,33.4242,-111.978,61.44,AZ,Arizona
38179,PHOENIX 54,33.7976,-112.061,68.69,AZ,Arizona
38180,PHOENIX 55,33.3216,-112.123,44.03,AZ,Arizona
38181,PHOENIX 56,33.4913,-112.082,63.2,AZ,Arizona
38182,COTTONWOOD 2,34.7616,-112.015,70.03,AZ,Arizona
38183,GRAND CANYON,36.111,-112.108,7.96,AZ,Arizona
38184,PHOENIX 57,33.4588,-112.042,50.84,AZ,Arizona
38185,PHOENIX 58,33.4707,-112.018,50.84,AZ,Arizona
38186,PHOENIX 59,33.297,-112.039,56.99,AZ,Arizona
38187,PHOENIX 60,33.422,-112.041,56.99,AZ,Arizona
38188,CHANDLER 1,33.2646,-111.986,56.06,AZ,Arizona
38189,CHANDLER 2,33.1705,-112.073,56.06,AZ,Arizona
38190,PHOENIX 61,33.6185,-112.07,57.47,AZ,Arizona
38191,PHOENIX 62,33.5746,-112.098,98.23,AZ,Arizona
38192,PHOENIX 63,33.5541,-111.935,98.23,AZ,Arizona
38193,PHOENIX 64,33.6573,-111.961,38.6,AZ,Arizona
38194,PHOENIX 65,33.6314,-112.043,38.6,AZ,Arizona
38195,SELLS,31.9997,-112.008,19.47,AZ,Arizona
38196,MARICOPA 3,32.9497,-111.937,54.55,AZ,Arizona
38197,MARICOPA 4,33.0444,-112.068,50.45,AZ,Arizona
38198,PHOENIX 66,33.5567,-111.926,54.1,AZ,Arizona
38199,PHOENIX 67,33.6003,-111.976,54.1,AZ,Arizona
38200,PHOENIX 68,33.4022,-112.033,84.22,AZ,Arizona
38201,PHOENIX 69,33.4533,-112.014,84.22,AZ,Arizona
38202,PARADISE VALLEY,33.4656,-111.93,51.14,AZ,Arizona
38203,SCOTTSDALE 1,33.6017,-111.964,68.7,AZ,Arizona
38204,SCOTTSDALE 2,33.6768,-111.923,68.7,AZ,Arizona
38205,PHOENIX 70,33.7702,-111.982,16.15,AZ,Arizona
38206,TEMPE 1,33.3545,-111.866,49.44,AZ,Arizona
38207,TEMPE 2,33.4335,-111.978,86.02,AZ,Arizona
38208,TEMPE 3,33.4811,-111.974,86.02,AZ,Arizona
38209,TEMPE 4,33.3084,-111.994,73.01,AZ,Arizona
38210,TEMPE 5,33.4202,-111.877,73.01,AZ,Arizona
38211,TEMPE 6,33.3284,-111.929,67.22,AZ,Arizona
38212,TEMPE 7,33.3184,-111.958,67.22,AZ,Arizona
38213,SCOTTSDALE 3,33.5579,-111.841,51.59,AZ,Arizona
38214,SCOTTSDALE 4,33.5401,-111.914,51.59,AZ,Arizona
38215,SCOTTSDALE 5,33.7482,-111.974,34.22,AZ,Arizona
38216,SCOTTSDALE 6,33.4133,-111.883,40.13,AZ,Arizona
38217,SCOTTSDALE 7,33.5001,-111.86,40.13,AZ,Arizona
38218,CAREFREE,33.8064,-111.925,9.15,AZ,Arizona
38219,CAVE CREEK 1,33.923,-111.975,40.44,AZ,Arizona
38220,CAVE CREEK 2,33.9654,-112.008,40.44,AZ,Arizona
38221,CORNVILLE,34.83,-111.859,15.46,AZ,Arizona
38222,SCOTTSDALE 8,33.6333,-111.907,70.03,AZ,Arizona
38223,SCOTTSDALE 9,33.5482,-111.87,54.08,AZ,Arizona
38224,SCOTTSDALE 10,33.6174,-111.875,54.08,AZ,Arizona
38225,SCOTTSDALE 11,33.517,-111.819,47.72,AZ,Arizona
38226,CHANDLER 3,33.2869,-111.927,64.19,AZ,Arizona
38227,CHANDLER 4,33.2727,-111.788,64.19,AZ,Arizona
38228,MESA 2,33.3299,-111.834,55.91,AZ,Arizona
38229,MESA 3,33.4716,-111.86,55.91,AZ,Arizona
38230,CHANDLER 5,33.1433,-111.806,44.73,AZ,Arizona
38231,CHANDLER 6,33.3063,-111.905,44.73,AZ,Arizona
38232,SEDONA 1,34.8862,-111.826,33.96,AZ,Arizona
38233,MESA 4,33.3376,-111.752,69.14,AZ,Arizona
38234,MESA 5,33.3563,-111.788,69.14,AZ,Arizona
38235,SCOTTSDALE 12,33.5849,-111.933,14.92,AZ,Arizona
38236,MESA 6,33.4239,-111.786,54.7,AZ,Arizona
38237,MESA 7,33.3698,-111.874,54.7,AZ,Arizona
38238,CHANDLER 7,33.217,-111.86,64.93,AZ,Arizona
38239,CHANDLER 8,33.3144,-111.767,58.39,AZ,Arizona
38240,CHANDLER 9,33.3397,-111.763,104.72,AZ,Arizona
38241,CHANDLER 10,33.2318,-111.798,104.72,AZ,Arizona
38242,SCOTTSDALE 13,33.6526,-111.904,55.91,AZ,Arizona
38243,SCOTTSDALE 14,33.6006,-111.772,55.91,AZ,Arizona
38244,CASA GRANDE 1,32.7951,-111.79,14.72,AZ,Arizona
38245,GILBERT 1,33.3974,-111.866,56.35,AZ,Arizona
38246,GILBERT 2,33.4526,-111.742,56.35,AZ,Arizona
38247,SCOTTSDALE 15,33.6836,-111.78,64.27,AZ,Arizona
38248,SCOTTSDALE 16,33.7787,-111.761,33.83,AZ,Arizona
38249,MESA 8,33.4282,-111.759,53.31,AZ,Arizona
38250,MESA 9,33.4003,-111.859,53.31,AZ,Arizona
38251,CAMP VERDE,34.524,-111.868,34.44,AZ,Arizona
38252,CHANDLER 11,33.2354,-111.838,55.36,AZ,Arizona
38253,CHANDLER 12,33.2804,-111.767,55.36,AZ,Arizona
38254,MESA 10,33.3342,-111.806,91.33,AZ,Arizona
38255,MESA 11,33.3181,-111.713,91.33,AZ,Arizona
38256,SEDONA 2,34.8281,-111.784,21.05,AZ,Arizona
38257,MESA 12,33.403,-111.794,47.7,AZ,Arizona
38258,MESA 13,33.4282,-111.749,47.7,AZ,Arizona
38259,CASA GRANDE 2,32.83,-111.712,76.41,AZ,Arizona
38260,CASA GRANDE 3,32.9914,-111.721,76.41,AZ,Arizona
38261,FOUNTAIN HILLS,33.6384,-111.817,68.05,AZ,Arizona
38262,GILBERT 3,33.3406,-111.836,57.5,AZ,Arizona
38263,GILBERT 4,33.3386,-111.789,57.5,AZ,Arizona
38264,GILBERT 5,33.2492,-111.826,55.2,AZ,Arizona
38265,GILBERT 6,33.4089,-111.722,55.2,AZ,Arizona
38266,GILBERT 7,33.3705,-111.641,75.02,AZ,Arizona
38267,GILBERT 8,33.3311,-111.76,75.02,AZ,Arizona
38268,SACATON,33.1834,-111.764,13.63,AZ,Arizona
38269,GILBERT 9,33.2678,-111.663,40.47,AZ,Arizona
38270,GILBERT 10,33.342,-111.674,40.47,AZ,Arizona
38271,GILBERT 11,33.302,-111.721,64.44,AZ,Arizona
38272,MESA 14,33.3657,-111.71,59.79,AZ,Arizona
38273,MESA 15,33.472,-111.679,59.79,AZ,Arizona
38274,MESA 16,33.4028,-111.778,49.73,AZ,Arizona
38275,MESA 17,33.3938,-111.656,49.73,AZ,Arizona
