Bus,Pd,v_nom,balancing_area,state,country,county,reeds_zone,reeds_ba,interconnect,x,y,sub_id,substation_off,LAF_state,type,carrier,unit,v_mag_pu_set,v_mag_pu_min,v_mag_pu_max,control,generator,sub_network,nerc_reg,trans_reg,trans_grp,reeds_state,rec_trading_zone
2025393,0.0,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.311,34.0947,36930.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025394,0.0,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.269,34.1262,36931.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025395,27.7,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.269,34.1262,36931.0,False,0.00041325421131403495,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025396,29.09,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.371,34.0625,36932.0,False,0.0004339915165027176,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025397,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.348,34.7917,36933.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025398,34.04,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.348,34.7917,36933.0,False,0.0005078401932537815,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025399,58.01,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.428,33.9843,36934.0,False,0.0008654468158240854,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025400,91.47,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.294,34.1059,36935.0,False,0.001364634032812086,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025401,0.0,345.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.353,33.9512,36936.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025402,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.353,33.9512,36936.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025403,104.81,345.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.353,33.9512,36936.0,False,0.0015636524869250543,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025404,57.14,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.286,34.2473,36937.0,False,0.0008524673514254137,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025405,23.56,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.305,33.9054,36938.0,False,0.00035148986348587234,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025406,40.11,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.293,34.0629,36939.0,False,0.0005983980655525611,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025407,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.386,33.902,36940.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025408,28.89,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.386,33.902,36940.0,False,0.00043100773158348267,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025409,28.89,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.299,33.9414,36941.0,False,0.00043100773158348267,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025410,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.299,33.9414,36941.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025411,70.92,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.392,34.1421,36942.0,False,0.0010580501323606988,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025412,0.0,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.392,34.1421,36942.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025413,0.0,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.392,34.1421,36942.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025414,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.395,34.0853,36943.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025415,51.87,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.395,34.0853,36943.0,False,0.0007738446188035738,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025416,34.03,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.29,34.1917,36944.0,False,0.0005076910040078199,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025417,44.38,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.368,34.0182,36945.0,False,0.0006621018735782265,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025418,44.38,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.262,34.0878,36946.0,False,0.0006621018735782265,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025419,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.216,33.808,36947.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025420,38.86,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.216,33.808,36947.0,False,0.000579749409807343,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025421,38.01,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.242,33.8079,36948.0,False,0.0005670683239005945,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025422,55.96,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.383,34.0886,36949.0,False,0.0008348630204019277,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025423,0.0,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.356,34.0641,36950.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025424,55.96,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.356,34.0641,36950.0,False,0.0008348630204019277,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025425,0.0,345.0,LDWP,California,US,p06037,p10,CISO,Western,-118.229,34.0761,36951.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025426,77.33,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.229,34.0761,36951.0,False,0.0011536804390221778,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025427,0.0,345.0,LDWP,California,US,p06037,p10,CISO,Western,-118.229,34.0761,36951.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025428,0.0,345.0,LDWP,California,US,p06037,p10,CISO,Western,-118.229,34.0761,36951.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025429,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.314,33.9203,36952.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025430,43.75,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.314,33.9203,36952.0,False,0.0006527029510826365,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025431,0.0,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.251,34.0024,36953.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025432,43.75,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.251,34.0024,36953.0,False,0.0006527029510826365,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025433,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.214,33.986,36954.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025434,33.91,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.214,33.986,36954.0,False,0.0005059007330562789,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025435,22.91,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.31,33.8078,36955.0,False,0.00034179256249835887,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025436,42.74,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.393,33.8889,36956.0,False,0.0006376348372405002,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025437,0.0,345.0,LDWP,California,US,p06037,p10,CISO,Western,-118.279,33.9804,36957.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025438,0.0,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.279,33.9804,36957.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025439,139.4,345.0,LDWP,California,US,p06037,p10,CISO,Western,-118.279,33.9804,36957.0,False,0.002079698088706732,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025440,0.0,345.0,LDWP,California,US,p06037,p10,CISO,Western,-118.279,33.9804,36957.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025441,0.0,345.0,LDWP,California,US,p06037,p10,CISO,Western,-118.279,33.9804,36957.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025442,40.64,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.2,34.1754,36958.0,False,0.0006063050955885336,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025443,65.32,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.274,34.1742,36959.0,False,0.0009745041546221214,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025444,34.76,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.317,34.1892,36960.0,False,0.0005185818189630272,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025445,39.12,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.392,34.0321,36961.0,False,0.0005836283302023483,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025446,0.0,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.392,34.0321,36961.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025447,107.85,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.299,33.9835,36962.0,False,0.001609006017697425,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025448,53.27,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.366,33.9903,36963.0,False,0.0007947311132382182,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025449,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.366,33.9903,36963.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025450,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.366,33.9903,36963.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025451,37.53,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.31,34.1515,36964.0,False,0.0005599072400944308,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025452,53.87,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.219,34.049,36965.0,False,0.0008036824679959228,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025453,66.48,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.267,34.0329,36966.0,False,0.000991810107153684,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025454,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.319,33.9516,36967.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025455,83.41,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.319,33.9516,36967.0,False,0.0012443875005669189,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025456,41.01,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.19,34.0779,36968.0,False,0.0006118250976891182,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025457,56.05,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.271,34.0789,36969.0,False,0.0008362057236155834,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025458,0.0,345.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.376,33.9889,36970.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025459,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.376,33.9889,36970.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025460,0.0,13.8,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.376,33.9889,36970.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025461,0.0,1.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.376,33.9889,36970.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025462,62.89,345.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.376,33.9889,36970.0,False,0.0009382511678534173,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025463,0.0,345.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.376,33.9889,36970.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025464,0.0,345.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.376,33.9889,36970.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025465,31.62,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.348,33.9297,36971.0,False,0.0004717363957310392,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025466,36.83,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.348,33.9297,36971.0,False,0.0005494639928771086,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025467,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.212,33.9965,36972.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025468,64.82,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.212,33.9965,36972.0,False,0.0009670446923240341,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025469,53.7,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.258,33.7041,36973.0,False,0.0008011462508145733,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025470,53.7,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.334,33.8289,36974.0,False,0.0008011462508145733,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025471,0.0,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.303,34.116,36975.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025472,66.07,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.303,34.116,36975.0,False,0.0009856933480692522,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025473,0.0,345.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.209,33.954,36976.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025474,105.61,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.209,33.954,36976.0,False,0.001575587626601994,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025475,0.0,345.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.209,33.954,36976.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025476,59.64,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.219,33.9608,36977.0,False,0.0008897646629158501,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025477,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.219,33.9608,36977.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025478,0.0,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.337,34.1689,36978.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025479,41.09,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.337,34.1689,36978.0,False,0.0006130186116568122,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025480,34.17,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.178,34.0559,36979.0,False,0.0005097796534512843,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025481,0.0,345.0,LDWP,California,US,p06037,p10,CISO,Western,-118.359,34.0579,36980.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025482,63.58,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.359,34.0579,36980.0,False,0.0009485452258247777,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025483,0.0,345.0,LDWP,California,US,p06037,p10,CISO,Western,-118.359,34.0579,36980.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025484,51.53,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.187,33.7482,36981.0,False,0.0007687721844408745,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025485,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.187,33.7482,36981.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025486,0.0,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.294,33.7356,36982.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025487,51.53,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.294,33.7356,36982.0,False,0.0007687721844408745,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025488,61.08,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.228,34.0552,36983.0,False,0.0009112479143343413,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025489,0.0,345.0,LDWP,California,US,p06037,p10,CISO,Western,-118.325,34.1257,36984.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025490,79.99,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.325,34.1257,36984.0,False,0.001193364778448002,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025491,48.43,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.234,33.7747,36985.0,False,0.0007225235181927334,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025492,0.0,13.8,LDWP,California,US,p06037,p10,CISO,Western,-118.234,33.7747,36985.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025493,0.0,13.8,LDWP,California,US,p06037,p10,CISO,Western,-118.234,33.7747,36985.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025494,0.0,1.0,LDWP,California,US,p06037,p10,CISO,Western,-118.234,33.7747,36985.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025495,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.259,33.736,36986.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025496,48.43,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.259,33.736,36986.0,False,0.0007225235181927334,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025497,53.24,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.18,34.1756,36987.0,False,0.000794283545500333,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025498,25.66,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.187,34.1086,36988.0,False,0.0003828196051378389,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025499,62.34,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.244,34.0815,36989.0,False,0.0009300457593255213,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025500,62.34,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.299,34.0202,36990.0,False,0.0009300457593255213,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025501,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.344,33.9557,36991.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025502,62.34,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.344,33.9557,36991.0,False,0.0009300457593255213,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025503,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.177,33.8802,36992.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025504,23.39,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.177,33.8802,36992.0,False,0.0003489536463045227,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025505,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.291,33.8298,36993.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025506,36.86,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.291,33.8298,36993.0,False,0.0005499115606149938,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025507,51.4,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.151,34.0056,36994.0,False,0.0007668327242433717,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025508,27.32,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.161,34.3237,36995.0,False,0.0004075850199674886,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025509,69.49,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.247,33.8541,36996.0,False,0.0010367160701881693,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025510,46.1,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.223,33.9304,36997.0,False,0.0006877624238836467,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025511,34.03,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.234,34.2347,36998.0,False,0.0005076910040078199,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025512,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.178,34.0431,36999.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025513,34.03,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.178,34.0431,36999.0,False,0.0005076910040078199,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025514,45.72,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.302,34.5878,37000.0,False,0.0006820932325371003,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025515,45.72,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.335,34.6304,37001.0,False,0.0006820932325371003,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025516,55.28,138.0,LDWP,California,US,p06037,p10,CISO,Western,-118.223,34.0225,37002.0,False,0.000824718151676529,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025517,24.83,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.211,34.3016,37003.0,False,0.000370436897723014,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025518,0.0,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.288,34.3748,37004.0,False,0.0,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
2025519,24.83,138.0,CISO-SCE,California,US,p06037,p10,CISO,Western,-118.288,34.3748,37004.0,False,0.000370436897723014,,AC,,1.0,0.0,inf,PQ,,,WECC_CA,CAISO,CAISO,CA,WREGIS
